warehouse_id,sku_id,inventory_turnover,stockout_rate,mean_lead_time,lead_time_variance,fill_rate
WH_A,SKU0027,0.7125957277465836,0.8833333333333333,2.74,1.6138431757510914,0.9312977099236641
WH_A,SKU0028,0.7699529091806769,0.8333333333333334,2.892857142857143,1.7021758420922903,0.9097744360902256
WH_A,SKU0029,1.1703539304480495,0.8333333333333334,3.0714285714285716,1.7585034815926635,0.9047619047619048
WH_A,SKU0030,1.4921942070320577,0.9166666666666666,3.4242424242424243,2.148778587302427,0.9682539682539683
WH_A,SKU0031,0.863525582510171,0.7833333333333333,2.4634146341463414,1.6293796515178676,0.8736842105263158
WH_A,SKU0032,0.6949583461445619,0.7666666666666667,3.2857142857142856,1.8647659146328013,0.8016528925619835
WH_A,SKU0033,0.5493928800660357,0.8166666666666667,3.0,1.6256866681058633,0.9552238805970149
WH_A,SKU0034,1.1049498589354516,0.85,2.911111111111111,1.6763355899404542,0.9117647058823529
WH_A,SKU0035,0.8143412302044643,0.9166666666666666,3.16,1.5696093365508994,0.8461538461538461
WH_A,SKU0036,1.239616878384142,0.9333333333333333,2.717391304347826,1.558675270553112,0.9536423841059603
WH_A,SKU0037,1.0763326071266388,0.8333333333333334,3.125,1.7335856335745776,0.7586206896551724
WH_A,SKU0038,0.7862014139930009,0.9,2.8444444444444446,1.744544164942333,0.8721804511278195
WH_A,SKU0039,1.3387671682196867,0.9166666666666666,3.4727272727272727,2.0892542126278375,0.8496732026143791
WH_A,SKU0040,1.1117337684153727,0.8666666666666667,3.324324324324324,1.9156381886122624,0.9363636363636364
WH_A,SKU0041,0.8434579949536452,0.85,3.204081632653061,1.8594308250637555,0.8288288288288288
WH_A,SKU0042,0.7987264577185392,0.8833333333333333,3.1025641025641026,1.8608836581591497,0.9142857142857143
WH_A,SKU0043,1.1072795615667406,0.8666666666666667,2.7115384615384617,1.4188719416236963,0.7891891891891892
WH_A,SKU0044,0.5082475068129481,0.85,3.4210526315789473,1.6866980208001865,0.9405940594059405
WH_A,SKU0045,0.7154172886686186,0.7833333333333333,3.3207547169811322,1.7842643916887644,0.9078014184397163
WH_A,SKU0046,0.8113040306217492,0.8,3.2714285714285714,1.7355734847337845,0.8520710059171598
WH_A,SKU0047,0.4841767469034353,0.9166666666666666,3.128205128205128,1.7944283238532248,0.9404761904761905
WH_A,SKU0048,0.6867435931960338,0.8,3.238095238095238,1.6050153682042714,0.7681159420289855
WH_A,SKU0049,1.4022284551080588,0.8666666666666667,3.754385964912281,1.9935673494874342,0.7967032967032966
WH_A,SKU0050,0.9125028863895223,0.8666666666666667,3.098360655737705,1.7388206542825408,0.8457446808510638
WH_A,SKU0051,0.6143987729006425,0.8833333333333333,3.4878048780487805,1.748169774643072,0.8888888888888888
WH_A,SKU0052,0.7047056648919982,0.8666666666666667,3.04,1.7138094576535796,0.8865248226950354
WH_A,SKU0053,0.6969544633394286,0.75,3.475,2.3313636374998237,0.8029197080291971
WH_A,SKU0054,0.6148938438063908,0.7833333333333333,3.2777777777777777,1.845629758740687,0.9230769230769231
WH_A,SKU0055,0.6152057442033303,0.75,3.5,1.7976950011259338,0.9056603773584906
WH_A,SKU0056,0.8923472970686798,0.8333333333333334,3.34,1.8473367481930547,0.8581560283687943
WH_A,SKU0057,0.5943234345449897,0.85,3.358974358974359,1.5128776951154603,0.9805825242718447
WH_A,SKU0058,0.966320634135982,0.85,3.3958333333333335,1.672551666769725,0.88
WH_A,SKU0059,1.1162202841481734,0.8,3.0377358490566038,1.652064723901386,0.8547486033519553
WH_A,SKU0060,0.35508834939407036,0.9,2.9,1.6916082470650409,0.8933333333333333
WH_A,SKU0061,1.8522615885224505,0.8333333333333334,2.9565217391304346,1.6594044679962139,0.8571428571428571
WH_A,SKU0062,0.9123762612896688,0.8666666666666667,3.7045454545454546,1.8499471451223413,0.9148936170212766
WH_A,SKU0063,0.8606108361252981,0.8333333333333334,3.1914893617021276,2.0813697190775744,0.8977272727272727
WH_A,SKU0064,0.9057284805275763,0.8166666666666667,3.4594594594594597,1.9234603452371197,0.9042553191489362
WH_A,SKU0065,0.8991875180505408,0.8333333333333334,3.4166666666666665,1.5822598077720296,0.8981481481481481
WH_A,SKU0066,0.9364220853182118,0.8833333333333333,2.702127659574468,1.5167885642257928,0.8521739130434782
WH_A,SKU0067,0.551333612179535,0.9166666666666666,3.590909090909091,2.365627718634369,0.8346456692913385
WH_A,SKU0068,0.9557476841117509,0.8166666666666667,3.05,1.6613757827551912,0.9470198675496688
WH_A,SKU0069,1.0709738033409577,0.85,3.074074074074074,1.9700766372589813,0.8777777777777778
WH_A,SKU0070,0.5676810170223516,0.7833333333333333,3.358974358974359,1.754500671013948,0.8571428571428571
WH_A,SKU0071,0.6411318950433608,0.6833333333333333,3.2972972972972974,1.5787629627314204,0.9150943396226415
WH_A,SKU0072,0.8873395296378981,0.9333333333333333,3.0697674418604652,1.6958682119339525,0.8660714285714286
WH_A,SKU0073,1.3705760234389397,0.8333333333333334,2.9423076923076925,1.3047945002117403,0.8763440860215054
WH_A,SKU0074,0.6003840833690671,0.8,3.3714285714285714,1.986509120893976,0.9528301886792453
WH_A,SKU0075,0.7616149449386185,0.8666666666666667,3.5128205128205128,2.5326478225865436,0.7916666666666666
WH_A,SKU0076,0.3962971582482536,0.8333333333333334,3.425,1.6623662467884563,0.8955223880597015
WH_A,SKU0077,0.9769809480452744,0.8333333333333334,3.372093023255814,1.915143359223726,0.8761061946902655
WH_A,SKU0078,0.8798166396117039,0.8,3.3,2.0280090021547026,0.9292929292929293
WH_A,SKU0079,0.6951188550357369,0.8833333333333333,3.452830188679245,1.9569013745818538,0.7916666666666666
WH_A,SKU0080,0.8443080185063506,0.85,3.3846153846153846,1.6586534362908538,0.9354838709677419
WH_A,SKU0081,1.037731444821428,0.9,3.533333333333333,1.9493588689617931,0.8739495798319328
WH_A,SKU0082,1.0210203448197126,0.85,3.0851063829787235,1.717300551472807,0.8522727272727273
WH_A,SKU0083,0.9518632573878436,0.9166666666666666,3.189189189189189,1.8079736637376023,0.8073394495412844
WH_A,SKU0084,0.6481243134804895,0.8833333333333333,3.3513513513513513,2.1371868349696443,0.875
WH_A,SKU0085,0.9459303733285143,0.7333333333333333,3.3773584905660377,1.6896337233297227,0.8155339805825242
WH_A,SKU0086,0.6862819041857156,0.9166666666666666,3.054054054054054,1.7471555604904083,0.948905109489051
WH_A,SKU0087,1.4923865598162693,0.8,3.627450980392157,1.5615477490454843,0.9263803680981595
WH_A,SKU0088,0.9313370063844773,0.8333333333333334,2.8,1.5462564764323838,0.7317073170731707
WH_A,SKU0089,0.5610015538883267,0.9,3.3684210526315788,1.909026250036545,0.865979381443299
WH_A,SKU0090,0.7889032323308142,0.8833333333333333,2.8823529411764706,1.6654184274002797,0.875
WH_A,SKU0091,0.5522878347175816,0.85,3.2857142857142856,1.7751790062418158,0.9672131147540983
WH_A,SKU0092,1.088811674254224,0.8666666666666667,3.0,1.8215877190467162,0.9316239316239316
WH_A,SKU0093,1.0654533963865727,0.9333333333333333,3.142857142857143,1.7795130420052185,0.8846153846153846
WH_A,SKU0094,1.0260395721178017,0.8833333333333333,3.0,1.6555182695279267,0.9183673469387755
WH_A,SKU0095,0.7738827777412919,0.8833333333333333,3.111111111111111,1.8326838676460704,0.7671232876712328
WH_A,SKU0096,0.5746549786615025,0.8,3.0681818181818183,1.8476600824087879,0.8333333333333334
WH_A,SKU0097,1.0913059284284425,0.85,2.911111111111111,1.6211979608557456,0.9487179487179487
WH_A,SKU0098,0.7630800537742981,0.7333333333333333,2.9215686274509802,1.775873162755741,0.7368421052631579
WH_A,SKU0099,0.7663612709343224,0.9,3.032258064516129,1.5380479179302127,0.941747572815534
WH_A,SKU0100,0.7014821793155462,0.8333333333333334,2.9473684210526314,1.9023082482626865,0.9204545454545454
WH_B,SKU0001,0.7574469543800714,0.85,2.8780487804878048,1.8999358140634581,0.9259259259259259
WH_B,SKU0002,1.0116164491775126,0.8833333333333333,3.3863636363636362,1.845370185222304,0.740506329113924
WH_B,SKU0003,0.7123254734739312,0.7,3.0681818181818183,1.835030286458475,0.8933333333333333
WH_B,SKU0004,0.6173466413729719,0.8666666666666667,3.0,1.8918106058538344,0.8059701492537313
WH_B,SKU0005,1.223853509016977,0.8833333333333333,3.4081632653061225,2.070812716332032,0.9859154929577465
WH_B,SKU0006,0.5048383000024629,0.8833333333333333,3.41025641025641,1.6970244658774885,0.8732394366197183
WH_B,SKU0007,0.40978493760636137,0.8666666666666667,3.4444444444444446,2.0625150312102587,0.9384615384615385
WH_B,SKU0008,0.260762171867611,0.85,3.0869565217391304,1.7815479346563372,1.0
WH_B,SKU0009,0.5478976860774486,0.8,3.25,1.7134895714966891,0.8811881188118812
WH_B,SKU0010,0.7914915308419593,0.8666666666666667,2.642857142857143,1.6353030385450165,0.9624060150375939
WH_B,SKU0011,0.7078763540679917,0.8666666666666667,3.0652173913043477,1.665361808043772,0.8387096774193549
WH_B,SKU0012,0.6434930142839,0.8,3.0277777777777777,1.558132785669366,0.8313253012048193
WH_B,SKU0013,0.5175508995863309,0.7666666666666667,3.5128205128205128,1.861971152354335,0.9468085106382979
WH_B,SKU0014,0.9142649362111189,0.8166666666666667,2.979591836734694,1.7379321515137771,0.8255813953488372
WH_B,SKU0015,1.0614572010762637,0.8333333333333334,2.7954545454545454,1.5932932904878945,0.8869565217391304
WH_B,SKU0016,0.7503253297222237,0.8666666666666667,3.046511627906977,1.5576766638642583,0.8990825688073395
WH_B,SKU0017,0.6926586262031996,0.8166666666666667,2.8043478260869565,1.5580552724098264,0.8778625954198473
WH_B,SKU0018,0.8409579583811987,0.8666666666666667,3.3,2.0824828195876073,0.8721804511278195
WH_B,SKU0019,0.8421218678908071,0.8166666666666667,3.1219512195121952,1.6154739544669163,0.8487394957983193
WH_B,SKU0020,0.6528169273779197,0.8333333333333334,3.1951219512195124,1.6465040570117337,0.9183673469387755
WH_B,SKU0021,0.7628051558357685,0.8833333333333333,2.740740740740741,1.4299384494628684,0.8529411764705882
WH_B,SKU0022,1.1896383455524326,0.8333333333333334,3.4285714285714284,1.7677669529663689,0.7354838709677419
WH_B,SKU0023,0.5499190991688303,0.8166666666666667,2.7872340425531914,1.7929350507498079,0.9
WH_B,SKU0024,1.139595227484411,0.9,2.693877551020408,1.596925191744188,0.8397435897435898
WH_B,SKU0025,1.0690506932061705,0.8333333333333334,3.25,1.9296124624698994,0.8819444444444444
WH_B,SKU0026,0.5838412732199352,0.85,3.2954545454545454,1.7729169953228046,0.8151260504201681
WH_B,SKU0027,0.8776722038602032,0.7666666666666667,3.0,1.6708281379802854,0.7924528301886793
WH_B,SKU0028,0.7741850404385926,0.85,3.3636363636363638,1.7532814296826937,0.9583333333333334
WH_B,SKU0029,0.8767807402436913,0.8833333333333333,3.1707317073170733,2.290223122584241,0.8805970149253731
WH_B,SKU0030,1.22004272883332,0.8833333333333333,3.0384615384615383,1.7259443389741171,0.8333333333333334
WH_B,SKU0031,1.0593817370776992,0.9,3.25,1.7294244970246868,0.8920863309352518
WH_B,SKU0032,0.9053153333221026,0.7,3.3636363636363638,1.9656134827672411,0.9803921568627451
WH_B,SKU0033,1.2710414548482505,0.85,3.4545454545454546,1.8043508024167083,1.0
WH_B,SKU0034,1.4620496600415867,0.8833333333333333,3.25,1.8276831048939786,0.8503401360544217
WH_B,SKU0035,0.4318219780575536,0.7833333333333333,3.21875,1.7177324700632741,0.974025974025974
WH_B,SKU0036,0.9350084073999837,0.9,3.5,1.8397324220156,0.8064516129032258
WH_B,SKU0037,0.8651313745454664,0.8666666666666667,3.3555555555555556,2.165384235854895,0.875
WH_B,SKU0038,1.0700586089098618,0.8333333333333334,3.611111111111111,1.9368976036548824,0.8837209302325582
WH_B,SKU0039,1.1331426417882287,0.8333333333333334,3.1333333333333333,1.8290583767213513,0.8405797101449275
WH_B,SKU0040,0.9690534961258294,0.8833333333333333,3.0588235294117645,2.0142097701623505,0.96875
WH_B,SKU0041,1.0763536877054662,0.8833333333333333,3.5686274509803924,1.8682066476788302,0.9056603773584906
WH_B,SKU0042,0.5198751064097552,0.8333333333333334,3.641025641025641,1.9260974928483805,0.9120879120879121
WH_B,SKU0043,0.5717756236518111,0.7333333333333333,2.34375,1.1530989102302514,0.9803921568627451
WH_B,SKU0044,1.1229342039064965,0.8166666666666667,2.9285714285714284,1.9433536416780595,0.867579908675799
WH_B,SKU0045,0.6426652247577793,0.9333333333333333,3.0714285714285716,1.4880476182856899,0.8362068965517241
WH_B,SKU0046,0.7103469496618088,0.8666666666666667,3.7777777777777777,2.3917848817640186,0.9387755102040817
WH_B,SKU0047,0.9862779815428215,0.8833333333333333,3.2448979591836733,1.7263957185045231,0.8571428571428571
WH_B,SKU0048,0.7004825527638342,0.8666666666666667,3.4186046511627906,1.9546350059907653,0.9173553719008265
WH_B,SKU0049,1.5415695950976587,0.8333333333333334,3.8867924528301887,2.1984293113186566,0.9482758620689655
WH_B,SKU0050,0.852353201326711,0.8333333333333334,3.0517241379310347,1.6798330513654536,0.8258706467661692
WH_B,SKU0051,0.7474958357871895,0.8666666666666667,2.9183673469387754,1.6436333570005504,0.9516129032258065
WH_B,SKU0052,0.6839672402602022,0.8166666666666667,2.7291666666666665,1.5943995512662483,0.7664670658682635
WH_B,SKU0053,0.8521494366845308,0.7666666666666667,3.1153846153846154,1.477329946470681,0.8306878306878307
WH_B,SKU0054,0.6657319982967452,0.8166666666666667,2.769230769230769,1.6774281451633732,0.8214285714285714
WH_B,SKU0055,1.1998680773373347,0.85,3.217391304347826,1.8963478757075352,0.910828025477707
WH_B,SKU0056,1.4910206429061013,0.8,2.9615384615384617,1.7030714866639578,0.81875
WH_B,SKU0057,0.7944152063297009,0.75,3.0943396226415096,1.5598835131977031,0.8524590163934426
WH_B,SKU0058,1.367939812429181,0.8166666666666667,3.421875,2.166151495530103,0.8823529411764706
WH_B,SKU0059,0.5008341965774284,0.8833333333333333,3.225,1.8877133093935472,0.7642276422764228
WH_B,SKU0060,0.9800081562169354,0.8333333333333334,3.189655172413793,1.3949394321470525,0.7790055248618785
WH_B,SKU0061,1.525046834218647,0.8666666666666667,3.0327868852459017,1.570214561928338,0.8926174496644296
WH_B,SKU0062,1.1405234865046152,0.7833333333333333,3.5454545454545454,2.0283404312054176,0.7518248175182481
WH_B,SKU0063,1.1064627771190008,0.7666666666666667,2.7954545454545454,1.3738343127233603,0.9590163934426229
WH_B,SKU0064,0.9562617893950229,0.8166666666666667,2.8780487804878048,1.3999128892759634,0.9122807017543859
WH_B,SKU0065,1.2143073283080614,0.8666666666666667,3.382978723404255,1.8362673799972087,0.9072847682119205
WH_B,SKU0066,0.7051807622407152,0.85,3.0697674418604652,1.7237189699850022,0.9108910891089109
WH_B,SKU0067,0.7390019034138068,0.8666666666666667,2.977272727272727,1.5919658224044941,0.9541284403669725
WH_B,SKU0068,0.7620780685494869,0.7833333333333333,2.6842105263157894,1.416223817207839,0.9411764705882353
WH_B,SKU0069,1.0005079740300231,0.8833333333333333,3.5555555555555554,1.816034085026985,0.7864583333333334
WH_B,SKU0070,0.5978908416187699,0.8166666666666667,3.0980392156862746,1.603183108204229,0.8938053097345132
WH_B,SKU0071,0.8462971364692342,0.9,3.1176470588235294,1.750966119872448,0.8066666666666666
WH_B,SKU0072,1.0439729071615644,0.9,3.036363636363636,1.9716850883297992,0.8144329896907216
WH_B,SKU0073,0.8921905524603337,0.7833333333333333,3.2,2.0845753873282074,0.9523809523809523
WH_B,SKU0074,0.6389019467767397,0.8666666666666667,3.183673469387755,1.8105416936623682,0.9375
WH_B,SKU0075,0.8032526663640418,0.8,2.8055555555555554,1.430673057279474,0.8958333333333334
WH_B,SKU0076,0.9076659459590376,0.8,3.2127659574468086,1.8758901679720406,0.9064327485380117
WH_B,SKU0077,1.2427535433850279,0.8166666666666667,3.3773584905660377,1.9633802787572923,0.7777777777777778
WH_B,SKU0078,0.6314242390784378,0.8,3.4358974358974357,1.698216894505153,0.9607843137254902
WH_B,SKU0079,0.690554850716185,0.85,3.4375,1.6230553011645348,0.8571428571428571
WH_B,SKU0080,0.579190509895409,0.8666666666666667,3.4878048780487805,2.5702329779565916,0.8076923076923077
WH_B,SKU0081,1.2591775281125388,0.9,3.183673469387755,1.8447387957349943,0.8732394366197183
WH_B,SKU0082,0.39877169862722023,0.9333333333333333,3.1515151515151514,1.660595001069122,0.9242424242424242
WH_B,SKU0083,1.4671722368169478,0.85,3.262295081967213,1.8064849786649422,0.8333333333333334
WH_B,SKU0084,0.7605266419497806,0.8,3.261904761904762,1.7538740924513063,0.8514851485148515
WH_B,SKU0085,0.9378516169459208,0.8166666666666667,2.8260869565217392,1.6371295723659067,0.975609756097561
WH_B,SKU0086,0.7261488550289945,0.9,3.3255813953488373,1.7957745408459236,0.825
WH_B,SKU0087,0.5487054770223301,0.8333333333333334,3.2972972972972974,2.066463227417868,0.9130434782608695
WH_B,SKU0088,1.4185153645775987,0.7833333333333333,3.235294117647059,1.7156717086216424,0.9620253164556962
WH_B,SKU0089,1.143407980737885,0.7666666666666667,3.372549019607843,1.8969531814330634,0.9731543624161074
WH_B,SKU0090,0.6522542019587596,0.8333333333333334,3.28,1.873989523635038,0.9072164948453608
WH_B,SKU0091,0.5832210304899842,0.8833333333333333,3.625,1.8794302499736795,0.8214285714285714
WH_B,SKU0092,0.9438850789841473,0.85,3.5238095238095237,1.7563556398308462,0.8584905660377359
WH_B,SKU0093,0.740955492446716,0.7666666666666667,2.9210526315789473,1.4590181620374199,0.978494623655914
WH_B,SKU0094,0.900603710270008,0.85,2.8703703703703702,1.7595700192633499,0.8571428571428571
WH_B,SKU0095,0.5085002737656875,0.8666666666666667,3.236842105263158,1.6835324915400725,0.9230769230769231
WH_B,SKU0096,0.6912988398805675,0.9166666666666666,3.411764705882353,2.1276886105653268,0.8345864661654135
WH_B,SKU0097,1.0941349803430873,0.8166666666666667,3.0476190476190474,1.8472442356033494,0.8409090909090909
WH_B,SKU0098,1.1611245540148643,0.8833333333333333,3.2363636363636363,1.7946797544061788,0.8994413407821229
WH_B,SKU0099,0.9588990977960787,0.85,3.1666666666666665,1.969100934580561,0.7466666666666667
WH_B,SKU0100,0.6923766614752577,0.9166666666666666,3.1333333333333333,1.9493588689617924,0.8165137614678899
WH_C,SKU0001,1.2782665512625646,0.9,3.272727272727273,1.8919686716606736,0.8251748251748252
WH_C,SKU0002,0.8152853311039975,0.9,2.608695652173913,1.5416911474750377,0.8863636363636364
WH_C,SKU0003,0.5419003676847981,0.85,3.0625,1.4790199457749038,0.7815126050420168
WH_C,SKU0004,0.5430693735982429,0.8833333333333333,3.135135135135135,1.6014257911512992,0.8717948717948718
WH_C,SKU0005,0.5673509284700126,0.8666666666666667,3.1739130434782608,1.402989467758157,0.7816091954022989
WH_C,SKU0006,1.318762541892077,0.7666666666666667,3.4074074074074074,1.81730173732168,0.8653846153846154
WH_C,SKU0007,1.6578421523596345,0.85,2.9324324324324325,2.002266394501533,0.8523809523809524
WH_C,SKU0008,0.7574569274317727,0.8833333333333333,3.240740740740741,1.9224118615631478,0.8226950354609929
WH_C,SKU0009,0.9051348643531044,0.8166666666666667,3.1538461538461537,2.052111446201686,0.9539473684210527
WH_C,SKU0010,0.4858717801210157,0.7333333333333333,3.3333333333333335,2.074099031496045,0.7465753424657534
WH_C,SKU0011,0.9419874248300371,0.85,3.119047619047619,1.6849749357965196,0.9696969696969697
WH_C,SKU0012,1.2819623436052556,0.9333333333333333,3.466666666666667,1.9612056709116,0.8156424581005587
WH_C,SKU0013,0.5012793841101044,0.85,2.9,1.6916082470650413,0.9058823529411765
WH_C,SKU0014,0.7602796868710084,0.95,3.450980392156863,1.9423050789224239,0.8682634730538922
WH_C,SKU0015,0.5753657922819364,0.8666666666666667,3.1951219512195124,1.9133676096756989,0.8433734939759037
WH_C,SKU0016,1.3596936157503976,0.7833333333333333,3.36734693877551,1.7162686943752474,0.8666666666666667
WH_C,SKU0017,1.168739558575959,0.8333333333333334,3.066666666666667,1.572490786213793,0.9593023255813954
WH_C,SKU0018,0.911813765190556,0.8,3.152173913043478,1.7252039016926255,0.859375
WH_C,SKU0019,1.242771875532318,0.7833333333333333,3.2181818181818183,1.6632287775077623,0.9058823529411765
WH_C,SKU0020,1.2746063694970087,0.9166666666666666,3.0689655172413794,1.725577136766256,0.9122807017543859
WH_C,SKU0021,0.8343124995226364,0.8666666666666667,3.0555555555555554,1.8507827601846807,0.8145161290322581
WH_C,SKU0022,1.3176751518628953,0.7666666666666667,3.215686274509804,1.8145382386733666,0.9363057324840764
WH_C,SKU0023,0.6288611395714517,0.8833333333333333,3.1315789473684212,1.630305105445636,0.8790322580645161
WH_C,SKU0024,0.7247633625229963,0.8,3.292682926829268,1.584990574719995,0.8991596638655462
WH_C,SKU0025,1.243758505417132,0.8333333333333334,2.630434782608696,1.7808698954558873,0.8218390804597702
WH_C,SKU0026,0.8109756932166188,0.9333333333333333,3.423076923076923,1.9234991994896715,0.8951612903225806
WH_C,SKU0027,0.5548576863457645,0.8166666666666667,3.116279069767442,1.546259731856527,0.8583333333333333
WH_C,SKU0028,0.7487153478047645,0.8333333333333334,3.2586206896551726,1.8118551588792666,0.8435374149659864
WH_C,SKU0029,0.5300785065575703,0.8333333333333334,3.9444444444444446,2.041630223192723,0.8444444444444444
WH_C,SKU0030,0.668725160624634,0.8,2.8536585365853657,1.8105382571179778,0.8942307692307693
WH_C,SKU0031,0.915993072547868,0.9166666666666666,2.9574468085106385,1.8761367198779453,0.8161764705882353
WH_C,SKU0032,0.8742936465510948,0.7833333333333333,3.7555555555555555,1.9674112612026673,0.7288135593220338
WH_C,SKU0033,1.3135220621892996,0.8666666666666667,3.3469387755102042,1.9953176481469816,0.896551724137931
WH_C,SKU0034,1.4278765374890645,0.8666666666666667,3.1176470588235294,1.6886752890305066,0.788546255506608
WH_C,SKU0035,0.5537747456830685,0.9166666666666666,2.9393939393939394,2.1351140768614965,0.896551724137931
WH_C,SKU0036,1.374301555358429,0.8,3.1363636363636362,1.7861340491233102,0.9407407407407408
WH_C,SKU0037,1.1606136096399087,0.8166666666666667,2.953488372093023,1.4467284665112365,0.8194444444444444
WH_C,SKU0038,1.0879037981974478,0.85,2.8,1.4452988925785863,0.8869047619047619
WH_C,SKU0039,0.7687667985082733,0.7666666666666667,3.74,1.804868698938558,0.8545454545454545
WH_C,SKU0040,0.5963258164841682,0.8833333333333333,3.1944444444444446,2.053838836971871,0.7924528301886793
WH_C,SKU0041,1.0449343423825945,0.85,3.1707317073170733,2.060369372520256,0.8292682926829268
WH_C,SKU0042,0.46153995259428954,0.8166666666666667,2.9285714285714284,1.6732159358386025,0.8823529411764706
WH_C,SKU0043,0.5801310445899739,0.8833333333333333,2.8363636363636364,1.7926148536336557,0.7835820895522388
WH_C,SKU0044,0.78072391899323,0.8,3.1346153846153846,1.9506544518050621,0.7052023121387283
WH_C,SKU0045,0.7021436345672297,0.8333333333333334,3.6744186046511627,1.9483928692589079,0.9302325581395349
WH_C,SKU0046,0.8792249934957016,0.8666666666666667,3.2,1.702339326830426,0.8206896551724138
WH_C,SKU0047,0.7751274884175662,0.8166666666666667,3.235294117647059,1.954928868417061,0.8571428571428571
WH_C,SKU0048,0.782535527783037,0.8,2.9375,1.8612081411494126,0.8490566037735849
WH_C,SKU0049,0.48550764015432357,0.9166666666666666,3.2,1.9822743918806704,0.8552631578947368
WH_C,SKU0050,0.8130007847410204,0.8333333333333334,3.325,1.7303845726400733,0.8968253968253969
WH_C,SKU0051,0.43349348169929514,0.7833333333333333,3.707317073170732,1.9905263429432978,0.9
WH_C,SKU0052,0.6127152860245391,0.8166666666666667,3.1346153846153846,1.726708828547014,0.704225352112676
WH_C,SKU0053,0.48175908135393714,0.8833333333333333,3.4782608695652173,1.8943087913805,0.7741935483870968
WH_C,SKU0054,0.8747977517977025,0.8,3.261904761904762,1.8220803415865845,0.8828828828828829
WH_C,SKU0055,1.1077328392473065,0.9166666666666666,2.975,1.6561849890482399,0.8918918918918919
WH_C,SKU0056,0.9513844695367972,0.8,3.5106382978723403,2.03098113391717,0.9047619047619048
WH_C,SKU0057,0.9565091710296629,0.8166666666666667,3.42,2.1293862294768684,0.845679012345679
WH_C,SKU0058,0.9183141470746966,0.8333333333333334,3.225,1.6561849890482396,0.8879310344827587
WH_C,SKU0059,0.6338617374129604,0.9,3.0,1.5974116995724783,0.8571428571428571
WH_C,SKU0060,1.2783243397339106,0.7833333333333333,3.327272727272727,2.143504792299937,0.7708333333333334
WH_C,SKU0061,0.7855348497271936,0.7833333333333333,3.3666666666666667,2.0758601596203077,0.8484848484848485
WH_C,SKU0062,0.8299624679419171,0.8166666666666667,3.130434782608696,1.6547399346144183,0.911504424778761
WH_C,SKU0063,0.8150560319162601,0.7333333333333333,2.893617021276596,2.013368824644855,0.8240740740740741
WH_C,SKU0064,1.324355194650408,0.8666666666666667,2.9130434782608696,1.8598218189029918,0.8918918918918919
